resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
db-prod-002,2026-09-01T00:00:00Z,0,0,1,52.39,60.49,0,83.3,57,32.2,0.1,True
db-prod-002,2026-09-01T01:00:00Z,0,1,1,55.66,64.64,0,58.4,65,37.2,0.1,True
db-prod-002,2026-09-01T02:00:00Z,0,2,1,54.69,64.51,0,131.3,101,30.6,0.1,True
db-prod-002,2026-09-01T03:00:00Z,0,3,1,48.06,63.24,0,118.8,25,30.8,0.1,True
db-prod-002,2026-09-01T04:00:00Z,0,4,1,53.14,69.61,0,139.3,62,19.2,0.1,True
db-prod-002,2026-09-01T05:00:00Z,0,5,1,54.76,67.12,0,107.7,24,26.1,0.1,True
db-prod-002,2026-09-01T06:00:00Z,0,6,1,48.5,58.95,0,99.9,38,43.1,0.1,True
db-prod-002,2026-09-01T07:00:00Z,0,7,1,51.49,68.88,0,52.9,42,30.5,0.1,True
db-prod-002,2026-09-01T08:00:00Z,0,8,1,49.28,63.73,0,93.5,46,39.3,0.1,True
db-prod-002,2026-09-01T09:00:00Z,0,9,1,53.13,66.44,0,116.2,59,29.6,0.1,True
db-prod-002,2026-09-01T10:00:00Z,0,10,1,51.04,65.5,0,134.7,66,28.8,0.1,True
db-prod-002,2026-09-01T11:00:00Z,0,11,1,54.3,64.42,0,101.0,42,29.1,0.1,True
db-prod-002,2026-09-01T12:00:00Z,0,12,1,56.02,65.28,0,104.1,28,28.5,0.1,True
db-prod-002,2026-09-01T13:00:00Z,0,13,1,51.28,62.51,0,100.6,43,30.4,0.1,True
db-prod-002,2026-09-01T14:00:00Z,0,14,1,52.36,62.13,0,88.0,51,35.9,0.1,True
db-prod-002,2026-09-01T15:00:00Z,0,15,1,52.77,63.01,0,112.0,75,34.6,0.1,True
db-prod-002,2026-09-01T16:00:00Z,0,16,1,53.64,67.18,0,143.2,66,32.8,0.1,True
db-prod-002,2026-09-01T17:00:00Z,0,17,1,55.21,61.76,0,54.9,52,30.3,0.1,True
db-prod-002,2026-09-01T18:00:00Z,0,18,1,50.37,67.48,0,44.1,41,27.6,0.1,True
db-prod-002,2026-09-01T19:00:00Z,0,19,1,47.09,69.48,0,59.2,41,34.5,0.1,True
db-prod-002,2026-09-01T20:00:00Z,0,20,1,53.94,61.68,0,120.5,54,41.7,0.1,True
db-prod-002,2026-09-01T21:00:00Z,0,21,1,53.21,64.58,0,74.3,38,25.9,0.1,True
db-prod-002,2026-09-01T22:00:00Z,0,22,1,56.11,65.05,0,117.0,72,18.2,0.1,True
db-prod-002,2026-09-01T23:00:00Z,0,23,1,55.84,65.17,0,113.1,37,26.2,0.1,True
db-prod-002,2026-09-02T00:00:00Z,1,0,2,53.47,72.15,0,130.1,68,29.0,0.1,True
db-prod-002,2026-09-02T01:00:00Z,1,1,2,50.2,62.66,0,85.4,19,26.4,0.1,True
db-prod-002,2026-09-02T02:00:00Z,1,2,2,50.32,64.47,0,104.0,55,29.9,0.1,True
db-prod-002,2026-09-02T03:00:00Z,1,3,2,50.26,59.11,0,82.7,35,32.3,0.1,True
db-prod-002,2026-09-02T04:00:00Z,1,4,2,54.73,67.82,0,122.7,47,27.4,0.1,True
db-prod-002,2026-09-02T05:00:00Z,1,5,2,49.76,60.48,0,129.8,47,23.8,0.1,True
db-prod-002,2026-09-02T06:00:00Z,1,6,2,49.52,62.4,0,101.3,66,28.3,0.1,True
db-prod-002,2026-09-02T07:00:00Z,1,7,2,45.24,64.43,0,95.3,46,26.9,0.1,True
db-prod-002,2026-09-02T08:00:00Z,1,8,2,52.65,65.2,0,99.3,56,27.9,0.1,True
db-prod-002,2026-09-02T09:00:00Z,1,9,2,50.54,69.14,0,116.8,62,36.1,0.1,True
db-prod-002,2026-09-02T10:00:00Z,1,10,2,53.58,67.79,0,52.6,53,29.1,0.1,True
db-prod-002,2026-09-02T11:00:00Z,1,11,2,57.03,67.78,0,81.1,55,30.8,0.1,True
db-prod-002,2026-09-02T12:00:00Z,1,12,2,53.36,61.94,0,110.8,46,31.4,0.1,True
db-prod-002,2026-09-02T13:00:00Z,1,13,2,49.83,63.24,0,135.2,34,25.1,0.1,True
db-prod-002,2026-09-02T14:00:00Z,1,14,2,51.85,62.68,0,73.4,51,22.5,0.1,True
db-prod-002,2026-09-02T15:00:00Z,1,15,2,48.98,71.16,0,113.8,38,32.1,0.1,True
db-prod-002,2026-09-02T16:00:00Z,1,16,2,53.7,67.98,0,96.2,64,19.8,0.1,True
db-prod-002,2026-09-02T17:00:00Z,1,17,2,48.83,65.49,0,109.9,36,31.3,0.1,True
db-prod-002,2026-09-02T18:00:00Z,1,18,2,50.13,64.17,0,130.7,63,25.0,0.1,True
db-prod-002,2026-09-02T19:00:00Z,1,19,2,48.83,63.77,0,99.2,40,35.2,0.1,True
db-prod-002,2026-09-02T20:00:00Z,1,20,2,53.04,66.22,0,62.0,67,15.9,0.1,True
db-prod-002,2026-09-02T21:00:00Z,1,21,2,54.5,67.8,0,87.0,69,29.7,0.1,True
db-prod-002,2026-09-02T22:00:00Z,1,22,2,52.19,66.02,0,195.6,70,33.5,0.1,True
db-prod-002,2026-09-02T23:00:00Z,1,23,2,49.26,65.43,0,75.6,62,30.7,0.1,True
db-prod-002,2026-09-03T00:00:00Z,2,0,3,48.63,65.24,0,74.5,52,25.7,0.1,True
db-prod-002,2026-09-03T01:00:00Z,2,1,3,52.08,67.25,0,98.4,44,31.0,0.1,True
db-prod-002,2026-09-03T02:00:00Z,2,2,3,54.09,61.68,0,107.8,69,32.9,0.1,True
