resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
ec2-004,2026-09-01T00:00:00Z,0,0,1,12.79,15.65,0,85.9,0,0,0.1,True
ec2-004,2026-09-01T01:00:00Z,0,1,1,15.36,22.8,0,145.8,0,0,0.1,True
ec2-004,2026-09-01T02:00:00Z,0,2,1,14.27,17.24,0,2.8,0,0,0.1,True
ec2-004,2026-09-01T03:00:00Z,0,3,1,12.89,17.99,0,104.2,0,0,0.1,True
ec2-004,2026-09-01T04:00:00Z,0,4,1,12.16,14.02,0,116.7,0,0,0.1,True
ec2-004,2026-09-01T05:00:00Z,0,5,1,13.9,20.05,0,128.4,0,0,0.1,True
ec2-004,2026-09-01T06:00:00Z,0,6,1,13.81,16.77,0,97.9,0,0,0.1,True
ec2-004,2026-09-01T07:00:00Z,0,7,1,12.27,18.32,0,129.9,0,0,0.1,True
ec2-004,2026-09-01T08:00:00Z,0,8,1,13.93,24.23,0,166.2,0,0,0.1,True
ec2-004,2026-09-01T09:00:00Z,0,9,1,12.24,6.49,0,137.1,0,0,0.1,True
ec2-004,2026-09-01T10:00:00Z,0,10,1,10.38,15.6,0,88.0,0,0,0.1,True
ec2-004,2026-09-01T11:00:00Z,0,11,1,10.66,19.84,0,53.2,0,0,0.1,True
ec2-004,2026-09-01T12:00:00Z,0,12,1,8.77,19.03,0,118.7,0,0,0.1,True
ec2-004,2026-09-01T13:00:00Z,0,13,1,13.92,15.64,0,70.7,0,0,0.1,True
ec2-004,2026-09-01T14:00:00Z,0,14,1,10.48,18.72,0,144.6,0,0,0.1,True
ec2-004,2026-09-01T15:00:00Z,0,15,1,5.86,17.34,0,60.0,0,0,0.1,True
ec2-004,2026-09-01T16:00:00Z,0,16,1,7.04,20.9,0,116.3,0,0,0.1,True
ec2-004,2026-09-01T17:00:00Z,0,17,1,13.35,20.76,0,85.6,0,0,0.1,True
ec2-004,2026-09-01T18:00:00Z,0,18,1,10.7,24.56,0,92.6,0,0,0.1,True
ec2-004,2026-09-01T19:00:00Z,0,19,1,14.21,18.02,0,44.6,0,0,0.1,True
ec2-004,2026-09-01T20:00:00Z,0,20,1,5.87,16.26,0,131.7,0,0,0.1,True
ec2-004,2026-09-01T21:00:00Z,0,21,1,14.36,20.74,0,70.4,0,0,0.1,True
ec2-004,2026-09-01T22:00:00Z,0,22,1,16.85,15.11,0,106.4,0,0,0.1,True
ec2-004,2026-09-01T23:00:00Z,0,23,1,11.97,17.48,0,140.2,0,0,0.1,True
