resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
AWS-WEB-001,2026-09-01T00:00:00Z,0,0,1,2.95,6.03,0,0.0,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T01:00:00Z,0,1,1,2.93,6.27,0,4.6,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T02:00:00Z,0,2,1,0.83,5.4,0,6.1,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T03:00:00Z,0,3,1,2.76,7.85,0,0.0,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T04:00:00Z,0,4,1,1.45,9.78,0,2.0,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T05:00:00Z,0,5,1,2.18,8.97,0,6.2,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T06:00:00Z,0,6,1,2.12,7.05,0,7.4,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T07:00:00Z,0,7,1,1.84,8.95,0,3.1,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T08:00:00Z,0,8,1,38.45,49.69,0,1156.8,193,49.0,0.1,True
AWS-WEB-001,2026-09-01T09:00:00Z,0,9,1,29.09,63.83,0,799.6,191,68.3,0.1,True
AWS-WEB-001,2026-09-01T10:00:00Z,0,10,1,37.16,65.96,0,826.8,227,77.3,0.1,True
AWS-WEB-001,2026-09-01T11:00:00Z,0,11,1,37.15,59.45,0,1095.3,211,72.5,0.1,True
AWS-WEB-001,2026-09-01T12:00:00Z,0,12,1,42.26,50.48,0,798.3,218,76.1,0.1,True
AWS-WEB-001,2026-09-01T13:00:00Z,0,13,1,43.09,52.81,0,697.9,207,52.2,0.1,True
AWS-WEB-001,2026-09-01T14:00:00Z,0,14,1,51.6,51.06,0,980.5,158,69.5,0.1,True
AWS-WEB-001,2026-09-01T15:00:00Z,0,15,1,47.75,60.98,0,686.7,169,72.0,0.1,True
AWS-WEB-001,2026-09-01T16:00:00Z,0,16,1,39.42,53.5,0,983.4,253,63.6,0.1,True
AWS-WEB-001,2026-09-01T17:00:00Z,0,17,1,59.32,51.14,0,908.6,237,62.1,0.1,True
AWS-WEB-001,2026-09-01T18:00:00Z,0,18,1,54.23,58.05,0,1060.9,221,57.1,0.1,True
AWS-WEB-001,2026-09-01T19:00:00Z,0,19,1,1.16,6.91,0,1.1,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T20:00:00Z,0,20,1,4.06,6.79,0,4.6,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T21:00:00Z,0,21,1,1.72,9.61,0,6.6,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T22:00:00Z,0,22,1,2.86,7.83,0,4.7,0,0.0,0.1,True
AWS-WEB-001,2026-09-01T23:00:00Z,0,23,1,2.28,8.5,0,8.2,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T00:00:00Z,1,0,2,2.49,10.47,0,6.3,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T01:00:00Z,1,1,2,3.17,9.36,0,2.4,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T02:00:00Z,1,2,2,2.4,7.7,0,3.9,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T03:00:00Z,1,3,2,2.59,11.48,0,5.0,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T04:00:00Z,1,4,2,2.31,12.4,0,5.5,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T05:00:00Z,1,5,2,4.6,10.13,0,1.5,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T06:00:00Z,1,6,2,2.75,9.76,0,7.6,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T07:00:00Z,1,7,2,2.67,8.72,0,2.6,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T08:00:00Z,1,8,2,40.33,49.9,0,988.3,176,73.4,0.1,True
AWS-WEB-001,2026-09-02T09:00:00Z,1,9,2,45.16,47.82,0,1079.5,217,55.1,0.1,True
AWS-WEB-001,2026-09-02T10:00:00Z,1,10,2,40.93,55.09,0,997.2,168,59.0,0.1,True
AWS-WEB-001,2026-09-02T11:00:00Z,1,11,2,45.36,49.68,0,1008.4,182,57.0,0.1,True
AWS-WEB-001,2026-09-02T12:00:00Z,1,12,2,55.82,52.6,0,1039.9,208,48.7,0.1,True
AWS-WEB-001,2026-09-02T13:00:00Z,1,13,2,27.91,45.85,0,817.2,250,80.5,0.1,True
AWS-WEB-001,2026-09-02T14:00:00Z,1,14,2,37.49,56.11,0,1200.9,261,76.5,0.1,True
AWS-WEB-001,2026-09-02T15:00:00Z,1,15,2,51.67,61.14,0,1016.8,223,55.6,0.1,True
AWS-WEB-001,2026-09-02T16:00:00Z,1,16,2,35.45,54.98,0,832.0,193,65.6,0.1,True
AWS-WEB-001,2026-09-02T17:00:00Z,1,17,2,49.64,55.53,0,728.7,259,58.5,0.1,True
AWS-WEB-001,2026-09-02T18:00:00Z,1,18,2,36.27,43.8,0,881.7,196,72.1,0.1,True
AWS-WEB-001,2026-09-02T19:00:00Z,1,19,2,2.63,6.95,0,8.7,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T20:00:00Z,1,20,2,3.22,10.16,0,4.5,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T21:00:00Z,1,21,2,1.04,8.26,0,7.2,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T22:00:00Z,1,22,2,3.88,12.09,0,4.0,0,0.0,0.1,True
AWS-WEB-001,2026-09-02T23:00:00Z,1,23,2,0.88,9.28,0,1.5,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T00:00:00Z,2,0,3,2.32,8.7,0,4.1,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T01:00:00Z,2,1,3,0.41,10.03,0,3.9,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T02:00:00Z,2,2,3,0.83,3.26,0,4.9,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T03:00:00Z,2,3,3,3.77,12.32,0,4.1,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T04:00:00Z,2,4,3,1.4,9.94,0,3.0,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T05:00:00Z,2,5,3,2.3,10.53,0,7.5,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T06:00:00Z,2,6,3,1.9,8.59,0,3.2,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T07:00:00Z,2,7,3,1.17,8.55,0,5.7,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T08:00:00Z,2,8,3,49.31,50.18,0,859.3,259,59.8,0.1,True
AWS-WEB-001,2026-09-03T09:00:00Z,2,9,3,36.02,40.45,0,1010.5,235,57.7,0.1,True
AWS-WEB-001,2026-09-03T10:00:00Z,2,10,3,42.54,58.1,0,820.6,137,66.4,0.1,True
AWS-WEB-001,2026-09-03T11:00:00Z,2,11,3,31.97,56.76,0,970.0,145,59.7,0.1,True
AWS-WEB-001,2026-09-03T12:00:00Z,2,12,3,29.08,61.99,0,778.5,170,61.6,0.1,True
AWS-WEB-001,2026-09-03T13:00:00Z,2,13,3,51.19,48.91,0,964.3,202,65.5,0.1,True
AWS-WEB-001,2026-09-03T14:00:00Z,2,14,3,43.41,52.8,0,912.9,166,51.4,0.1,True
AWS-WEB-001,2026-09-03T15:00:00Z,2,15,3,18.63,57.62,0,545.6,236,51.9,0.1,True
AWS-WEB-001,2026-09-03T16:00:00Z,2,16,3,46.95,67.34,0,790.8,200,58.5,0.1,True
AWS-WEB-001,2026-09-03T17:00:00Z,2,17,3,53.0,51.12,0,827.6,168,52.4,0.1,True
AWS-WEB-001,2026-09-03T18:00:00Z,2,18,3,42.98,64.75,0,862.1,212,57.7,0.1,True
AWS-WEB-001,2026-09-03T19:00:00Z,2,19,3,0.44,10.77,0,4.8,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T20:00:00Z,2,20,3,1.82,15.39,0,5.6,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T21:00:00Z,2,21,3,1.25,8.15,0,7.3,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T22:00:00Z,2,22,3,2.11,6.12,0,6.8,0,0.0,0.1,True
AWS-WEB-001,2026-09-03T23:00:00Z,2,23,3,1.33,12.75,0,7.2,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T00:00:00Z,3,0,4,1.55,11.56,0,5.1,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T01:00:00Z,3,1,4,2.85,9.97,0,3.3,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T02:00:00Z,3,2,4,1.36,11.06,0,4.3,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T03:00:00Z,3,3,4,1.6,7.09,0,5.8,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T04:00:00Z,3,4,4,4.06,6.86,0,5.0,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T05:00:00Z,3,5,4,3.41,8.84,0,5.9,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T06:00:00Z,3,6,4,0.94,9.86,0,4.6,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T07:00:00Z,3,7,4,2.99,11.37,0,10.2,0,0.0,0.1,True
AWS-WEB-001,2026-09-04T08:00:00Z,3,8,4,46.64,56.95,0,847.0,207,62.7,0.1,True
