resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
api-prod-001,2026-09-01T00:00:00Z,0,0,1,14.63,25.63,0,1749.2,41169,50.2,0.1,True
api-prod-001,2026-09-01T01:00:00Z,0,1,1,18.27,29.63,0,1914.0,35561,50.0,0.1,True
api-prod-001,2026-09-01T02:00:00Z,0,2,1,16.28,28.83,0,2087.3,39700,47.5,0.1,True
api-prod-001,2026-09-01T03:00:00Z,0,3,1,8.01,25.52,0,1842.9,44647,44.3,0.1,True
api-prod-001,2026-09-01T04:00:00Z,0,4,1,9.92,25.68,0,1820.5,29891,44.5,0.1,True
api-prod-001,2026-09-01T05:00:00Z,0,5,1,11.1,29.73,0,1546.4,41819,55.5,0.1,True
api-prod-001,2026-09-01T06:00:00Z,0,6,1,17.48,33.89,0,1862.7,36104,46.0,0.1,True
api-prod-001,2026-09-01T07:00:00Z,0,7,1,39.11,57.55,0,6609.6,179084,95.1,0.257,True
api-prod-001,2026-09-01T08:00:00Z,0,8,1,36.75,56.03,0,6909.2,147092,79.4,0.313,True
api-prod-001,2026-09-01T09:00:00Z,0,9,1,33.24,47.88,0,6715.6,149515,80.3,0.37,True
api-prod-001,2026-09-01T10:00:00Z,0,10,1,28.41,46.85,0,7526.6,180979,88.0,0.254,True
api-prod-001,2026-09-01T11:00:00Z,0,11,1,27.53,52.47,0,6823.5,175751,85.9,0.401,True
api-prod-001,2026-09-01T12:00:00Z,0,12,1,44.77,50.77,0,8232.2,164951,89.8,0.289,True
api-prod-001,2026-09-01T13:00:00Z,0,13,1,31.54,46.19,0,8519.7,185544,84.0,0.39,True
api-prod-001,2026-09-01T14:00:00Z,0,14,1,35.59,53.41,0,7783.8,152694,97.5,0.32,True
api-prod-001,2026-09-01T15:00:00Z,0,15,1,34.13,41.69,0,8064.7,177548,69.4,0.268,True
api-prod-001,2026-09-01T16:00:00Z,0,16,1,39.15,59.74,0,7471.6,185376,83.5,0.303,True
api-prod-001,2026-09-01T17:00:00Z,0,17,1,28.51,45.3,0,7350.6,161588,69.6,0.305,True
api-prod-001,2026-09-01T18:00:00Z,0,18,1,27.96,52.02,0,7854.9,180738,92.3,0.268,True
api-prod-001,2026-09-01T19:00:00Z,0,19,1,42.08,51.54,0,7142.0,157630,92.8,0.42,True
api-prod-001,2026-09-01T20:00:00Z,0,20,1,50.59,47.37,0,6454.7,170486,83.3,0.322,True
api-prod-001,2026-09-01T21:00:00Z,0,21,1,34.72,44.54,0,6077.0,172030,99.9,0.365,True
api-prod-001,2026-09-01T22:00:00Z,0,22,1,50.25,51.48,0,7099.9,158352,91.6,0.318,True
api-prod-001,2026-09-01T23:00:00Z,0,23,1,14.59,27.57,0,1570.2,37978,41.6,0.1,True
api-prod-001,2026-09-02T00:00:00Z,1,0,2,14.44,32.34,0,2097.3,42574,49.1,0.1,True
