resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
api-prod-003,2026-09-01T00:00:00Z,0,0,1,47.66,53.95,0,46.0,51,24.9,0.1,True
api-prod-003,2026-09-01T01:00:00Z,0,1,1,41.83,54.1,0,89.8,52,33.5,0.1,True
api-prod-003,2026-09-01T02:00:00Z,0,2,1,42.9,56.19,0,100.4,64,29.1,0.1,True
api-prod-003,2026-09-01T03:00:00Z,0,3,1,43.76,53.88,0,95.1,38,25.6,0.1,True
api-prod-003,2026-09-01T04:00:00Z,0,4,1,46.33,51.75,0,90.4,65,28.2,0.1,True
api-prod-003,2026-09-01T05:00:00Z,0,5,1,46.49,53.23,0,68.5,26,36.6,0.1,True
api-prod-003,2026-09-01T06:00:00Z,0,6,1,40.59,57.24,0,70.0,69,41.0,0.1,True
api-prod-003,2026-09-01T07:00:00Z,0,7,1,38.94,51.75,0,123.2,57,33.9,0.1,True
api-prod-003,2026-09-01T08:00:00Z,0,8,1,42.28,60.96,0,103.5,31,28.7,0.1,True
api-prod-003,2026-09-01T09:00:00Z,0,9,1,40.39,59.77,0,80.2,57,27.6,0.1,True
api-prod-003,2026-09-01T10:00:00Z,0,10,1,42.15,49.27,0,117.9,69,25.4,0.1,True
api-prod-003,2026-09-01T11:00:00Z,0,11,1,39.36,57.41,0,50.6,68,25.5,0.1,True
api-prod-003,2026-09-01T12:00:00Z,0,12,1,40.69,55.75,0,68.9,39,31.8,0.1,True
api-prod-003,2026-09-01T13:00:00Z,0,13,1,36.71,59.93,0,101.3,30,24.9,0.1,True
api-prod-003,2026-09-01T14:00:00Z,0,14,1,46.97,56.8,0,141.6,39,31.5,0.1,True
api-prod-003,2026-09-01T15:00:00Z,0,15,1,45.28,57.09,0,133.8,39,29.4,0.1,True
api-prod-003,2026-09-01T16:00:00Z,0,16,1,42.17,54.84,0,121.0,25,35.5,0.1,True
api-prod-003,2026-09-01T17:00:00Z,0,17,1,40.58,54.08,0,137.3,54,31.7,0.1,True
api-prod-003,2026-09-01T18:00:00Z,0,18,1,40.46,51.87,0,128.2,41,27.5,0.1,True
api-prod-003,2026-09-01T19:00:00Z,0,19,1,46.89,51.85,0,108.1,50,30.0,0.1,True
api-prod-003,2026-09-01T20:00:00Z,0,20,1,42.44,53.26,0,67.6,57,26.7,0.1,True
api-prod-003,2026-09-01T21:00:00Z,0,21,1,46.91,54.33,0,68.2,46,27.9,0.1,True
api-prod-003,2026-09-01T22:00:00Z,0,22,1,47.03,53.89,0,91.7,71,32.5,0.1,True
api-prod-003,2026-09-01T23:00:00Z,0,23,1,48.99,58.78,0,73.4,64,37.6,0.1,True
api-prod-003,2026-09-02T00:00:00Z,1,0,2,48.6,57.96,0,129.0,45,25.8,0.1,True
api-prod-003,2026-09-02T01:00:00Z,1,1,2,42.94,50.01,0,140.3,45,36.5,0.1,True
api-prod-003,2026-09-02T02:00:00Z,1,2,2,40.31,58.25,0,85.2,30,38.1,0.1,True
api-prod-003,2026-09-02T03:00:00Z,1,3,2,47.32,55.64,0,101.0,56,31.0,0.1,True
api-prod-003,2026-09-02T04:00:00Z,1,4,2,41.62,53.76,0,158.8,90,37.8,0.1,True
api-prod-003,2026-09-02T05:00:00Z,1,5,2,45.43,53.99,0,76.1,39,27.2,0.1,True
api-prod-003,2026-09-02T06:00:00Z,1,6,2,50.45,60.42,0,122.4,35,34.5,0.1,True
api-prod-003,2026-09-02T07:00:00Z,1,7,2,43.28,48.54,0,108.6,37,26.0,0.1,True
api-prod-003,2026-09-02T08:00:00Z,1,8,2,43.25,53.51,0,99.0,48,20.6,0.1,True
api-prod-003,2026-09-02T09:00:00Z,1,9,2,48.56,52.05,0,71.4,45,29.5,0.1,True
api-prod-003,2026-09-02T10:00:00Z,1,10,2,48.38,55.81,0,117.0,54,31.2,0.1,True
api-prod-003,2026-09-02T11:00:00Z,1,11,2,44.93,49.2,0,92.5,67,49.7,0.1,True
api-prod-003,2026-09-02T12:00:00Z,1,12,2,40.39,56.27,0,82.9,80,23.2,0.1,True
