resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
AZURE-MEM-016,2026-09-01T00:00:00Z,0,0,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T01:00:00Z,0,1,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T02:00:00Z,0,2,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T03:00:00Z,0,3,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T04:00:00Z,0,4,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T05:00:00Z,0,5,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T06:00:00Z,0,6,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T07:00:00Z,0,7,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T08:00:00Z,0,8,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T09:00:00Z,0,9,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T10:00:00Z,0,10,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T11:00:00Z,0,11,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T12:00:00Z,0,12,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T13:00:00Z,0,13,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T14:00:00Z,0,14,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T15:00:00Z,0,15,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T16:00:00Z,0,16,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T17:00:00Z,0,17,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T18:00:00Z,0,18,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T19:00:00Z,0,19,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T20:00:00Z,0,20,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T21:00:00Z,0,21,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T22:00:00Z,0,22,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-01T23:00:00Z,0,23,1,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T00:00:00Z,1,0,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T01:00:00Z,1,1,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T02:00:00Z,1,2,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T03:00:00Z,1,3,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T04:00:00Z,1,4,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T05:00:00Z,1,5,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T06:00:00Z,1,6,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T07:00:00Z,1,7,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T08:00:00Z,1,8,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T09:00:00Z,1,9,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T10:00:00Z,1,10,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T11:00:00Z,1,11,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T12:00:00Z,1,12,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T13:00:00Z,1,13,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T14:00:00Z,1,14,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T15:00:00Z,1,15,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T16:00:00Z,1,16,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T17:00:00Z,1,17,2,0,0,0,0,0,0,0,True
AZURE-MEM-016,2026-09-02T18:00:00Z,1,18,2,0,0,0,0,0,0,0,True
