resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
gpu-003,2026-09-01T00:00:00Z,0,0,1,2.45,16.36,3.8,137.6,0,0,0.1,True
gpu-003,2026-09-01T01:00:00Z,0,1,1,7.7,17.41,4.58,91.9,0,0,0.1,True
gpu-003,2026-09-01T02:00:00Z,0,2,1,10.43,23.94,7.29,102.9,0,0,0.1,True
gpu-003,2026-09-01T03:00:00Z,0,3,1,9.01,22.74,3.78,120.4,0,0,0.1,True
gpu-003,2026-09-01T04:00:00Z,0,4,1,4.59,17.07,5.73,78.5,0,0,0.1,True
gpu-003,2026-09-01T05:00:00Z,0,5,1,7.62,13.28,7.01,137.9,0,0,0.1,True
gpu-003,2026-09-01T06:00:00Z,0,6,1,8.56,19.52,4.59,141.5,0,0,0.1,True
gpu-003,2026-09-01T07:00:00Z,0,7,1,6.44,20.2,5.62,136.5,0,0,0.1,True
gpu-003,2026-09-01T08:00:00Z,0,8,1,1.22,16.2,2.47,104.5,0,0,0.1,True
gpu-003,2026-09-01T09:00:00Z,0,9,1,1.95,11.86,7.26,118.5,0,0,0.1,True
gpu-003,2026-09-01T10:00:00Z,0,10,1,8.36,19.09,4.22,129.9,0,0,0.1,True
gpu-003,2026-09-01T11:00:00Z,0,11,1,6.1,18.56,4.34,68.6,0,0,0.1,True
gpu-003,2026-09-01T12:00:00Z,0,12,1,11.83,16.66,5.53,103.4,0,0,0.1,True
gpu-003,2026-09-01T13:00:00Z,0,13,1,12.9,14.88,2.37,72.8,0,0,0.1,True
gpu-003,2026-09-01T14:00:00Z,0,14,1,8.4,22.62,6.39,30.7,0,0,0.1,True
gpu-003,2026-09-01T15:00:00Z,0,15,1,8.75,8.36,5.19,133.5,0,0,0.1,True
gpu-003,2026-09-01T16:00:00Z,0,16,1,7.88,18.25,4.11,76.5,0,0,0.1,True
gpu-003,2026-09-01T17:00:00Z,0,17,1,9.3,17.31,5.4,96.6,0,0,0.1,True
gpu-003,2026-09-01T18:00:00Z,0,18,1,5.42,13.39,1.2,139.4,0,0,0.1,True
gpu-003,2026-09-01T19:00:00Z,0,19,1,6.63,19.02,6.67,83.1,0,0,0.1,True
gpu-003,2026-09-01T20:00:00Z,0,20,1,6.12,17.6,4.04,156.6,0,0,0.1,True
gpu-003,2026-09-01T21:00:00Z,0,21,1,12.7,19.86,6.17,94.7,0,0,0.1,True
gpu-003,2026-09-01T22:00:00Z,0,22,1,8.9,17.1,2.06,136.1,0,0,0.1,True
gpu-003,2026-09-01T23:00:00Z,0,23,1,9.6,18.05,4.0,54.8,0,0,0.1,True
gpu-003,2026-09-02T00:00:00Z,1,0,2,5.07,19.01,3.21,93.5,0,0,0.1,True
gpu-003,2026-09-02T01:00:00Z,1,1,2,7.69,15.95,2.55,51.6,0,0,0.1,True
gpu-003,2026-09-02T02:00:00Z,1,2,2,7.56,19.86,1.53,99.3,0,0,0.1,True
gpu-003,2026-09-02T03:00:00Z,1,3,2,8.84,15.03,6.13,88.4,0,0,0.1,True
gpu-003,2026-09-02T04:00:00Z,1,4,2,7.7,17.52,1.34,130.3,0,0,0.1,True
gpu-003,2026-09-02T05:00:00Z,1,5,2,5.13,17.29,4.9,143.8,0,0,0.1,True
gpu-003,2026-09-02T06:00:00Z,1,6,2,4.76,16.66,6.07,113.9,0,0,0.1,True
gpu-003,2026-09-02T07:00:00Z,1,7,2,10.01,14.85,3.43,95.0,0,0,0.1,True
gpu-003,2026-09-02T08:00:00Z,1,8,2,5.43,12.98,3.23,140.6,0,0,0.1,True
gpu-003,2026-09-02T09:00:00Z,1,9,2,8.18,22.12,4.27,77.1,0,0,0.1,True
gpu-003,2026-09-02T10:00:00Z,1,10,2,11.83,18.64,5.44,68.0,0,0,0.1,True
gpu-003,2026-09-02T11:00:00Z,1,11,2,11.12,21.21,4.43,75.8,0,0,0.1,True
gpu-003,2026-09-02T12:00:00Z,1,12,2,7.86,19.83,4.35,118.0,0,0,0.1,True
gpu-003,2026-09-02T13:00:00Z,1,13,2,11.04,16.05,2.27,98.9,0,0,0.1,True
gpu-003,2026-09-02T14:00:00Z,1,14,2,7.01,20.36,2.39,130.6,0,0,0.1,True
gpu-003,2026-09-02T15:00:00Z,1,15,2,12.06,18.0,4.09,77.0,0,0,0.1,True
