resource_id,timestamp,day_index,hour_of_day,weekday,cpu_percent,memory_percent,gpu_percent,network_mb,request_count,latency_ms,error_rate_percent,running
db-prod-001,2026-09-01T00:00:00Z,0,0,1,46.5,62.8,0,5444.0,189311,19.4,0.15,True
db-prod-001,2026-09-01T01:00:00Z,0,1,1,52.98,64.12,0,6186.1,176379,16.2,0.15,True
db-prod-001,2026-09-01T02:00:00Z,0,2,1,47.73,67.89,0,5687.2,166447,11.0,0.15,True
db-prod-001,2026-09-01T03:00:00Z,0,3,1,46.99,59.8,0,6618.7,149047,13.6,0.15,True
db-prod-001,2026-09-01T04:00:00Z,0,4,1,47.79,63.23,0,4876.6,162726,13.2,0.15,True
db-prod-001,2026-09-01T05:00:00Z,0,5,1,49.06,67.8,0,5061.7,142621,16.9,0.15,True
db-prod-001,2026-09-01T06:00:00Z,0,6,1,44.82,58.24,0,5907.7,140634,13.2,0.15,True
db-prod-001,2026-09-01T07:00:00Z,0,7,1,36.97,66.59,0,6325.8,169123,11.6,0.15,True
db-prod-001,2026-09-01T08:00:00Z,0,8,1,60.99,76.97,0,6334.2,158981,12.8,0.15,True
db-prod-001,2026-09-01T09:00:00Z,0,9,1,62.41,78.83,0,6352.3,171837,17.4,0.15,True
db-prod-001,2026-09-01T10:00:00Z,0,10,1,62.42,82.64,0,5569.5,156146,19.2,0.15,True
db-prod-001,2026-09-01T11:00:00Z,0,11,1,65.49,75.23,0,6148.3,142807,16.4,0.15,True
db-prod-001,2026-09-01T12:00:00Z,0,12,1,62.99,78.25,0,6535.8,175499,15.6,0.15,True
db-prod-001,2026-09-01T13:00:00Z,0,13,1,66.71,72.87,0,6904.7,155968,14.3,0.15,True
db-prod-001,2026-09-01T14:00:00Z,0,14,1,57.76,74.39,0,5607.6,133655,13.9,0.15,True
db-prod-001,2026-09-01T15:00:00Z,0,15,1,54.97,77.06,0,5546.1,163534,19.6,0.15,True
db-prod-001,2026-09-01T16:00:00Z,0,16,1,64.55,81.12,0,6427.3,140132,11.7,0.15,True
db-prod-001,2026-09-01T17:00:00Z,0,17,1,66.45,77.69,0,5412.2,158298,12.3,0.15,True
db-prod-001,2026-09-01T18:00:00Z,0,18,1,64.99,73.21,0,5316.4,156948,17.5,0.15,True
db-prod-001,2026-09-01T19:00:00Z,0,19,1,55.84,79.21,0,5651.6,159384,16.7,0.15,True
db-prod-001,2026-09-01T20:00:00Z,0,20,1,63.3,74.84,0,5018.7,134871,16.0,0.15,True
db-prod-001,2026-09-01T21:00:00Z,0,21,1,40.18,63.38,0,6339.6,146048,14.1,0.15,True
db-prod-001,2026-09-01T22:00:00Z,0,22,1,46.35,65.93,0,6158.1,155025,16.4,0.15,True
db-prod-001,2026-09-01T23:00:00Z,0,23,1,40.32,66.03,0,5491.7,159187,14.3,0.15,True
db-prod-001,2026-09-02T00:00:00Z,1,0,2,47.8,62.46,0,6715.7,155007,18.2,0.15,True
db-prod-001,2026-09-02T01:00:00Z,1,1,2,41.44,65.49,0,6193.4,169933,18.3,0.15,True
db-prod-001,2026-09-02T02:00:00Z,1,2,2,58.06,67.09,0,6522.5,153739,15.4,0.15,True
db-prod-001,2026-09-02T03:00:00Z,1,3,2,48.12,61.59,0,5590.8,173451,19.6,0.15,True
db-prod-001,2026-09-02T04:00:00Z,1,4,2,50.5,57.4,0,4950.0,155514,16.9,0.15,True
db-prod-001,2026-09-02T05:00:00Z,1,5,2,52.43,60.63,0,6977.1,151853,13.5,0.15,True
db-prod-001,2026-09-02T06:00:00Z,1,6,2,42.71,68.93,0,6001.8,179438,18.0,0.15,True
db-prod-001,2026-09-02T07:00:00Z,1,7,2,54.71,60.03,0,6615.4,142720,20.1,0.15,True
db-prod-001,2026-09-02T08:00:00Z,1,8,2,64.81,73.48,0,5734.5,179805,14.0,0.15,True
db-prod-001,2026-09-02T09:00:00Z,1,9,2,63.71,83.22,0,6207.4,162809,16.4,0.15,True
db-prod-001,2026-09-02T10:00:00Z,1,10,2,62.22,79.23,0,5851.7,112056,15.7,0.15,True
db-prod-001,2026-09-02T11:00:00Z,1,11,2,56.24,78.55,0,6877.7,146932,19.7,0.15,True
db-prod-001,2026-09-02T12:00:00Z,1,12,2,59.67,76.4,0,5774.2,148890,15.6,0.15,True
db-prod-001,2026-09-02T13:00:00Z,1,13,2,58.21,72.48,0,6314.8,159340,12.6,0.15,True
db-prod-001,2026-09-02T14:00:00Z,1,14,2,66.48,74.47,0,6410.2,153797,14.9,0.15,True
db-prod-001,2026-09-02T15:00:00Z,1,15,2,64.27,74.93,0,5897.1,147053,12.8,0.15,True
db-prod-001,2026-09-02T16:00:00Z,1,16,2,61.12,70.81,0,5857.6,142632,14.2,0.15,True
db-prod-001,2026-09-02T17:00:00Z,1,17,2,60.79,76.75,0,6437.3,157191,13.1,0.15,True
db-prod-001,2026-09-02T18:00:00Z,1,18,2,55.98,72.83,0,5824.0,142691,12.7,0.15,True
db-prod-001,2026-09-02T19:00:00Z,1,19,2,55.52,75.18,0,6297.5,152721,13.3,0.15,True
db-prod-001,2026-09-02T20:00:00Z,1,20,2,59.94,73.29,0,5575.8,149528,16.7,0.15,True
db-prod-001,2026-09-02T21:00:00Z,1,21,2,39.07,61.56,0,6091.9,154516,23.1,0.15,True
db-prod-001,2026-09-02T22:00:00Z,1,22,2,49.75,58.98,0,5111.9,148568,14.8,0.15,True
db-prod-001,2026-09-02T23:00:00Z,1,23,2,43.83,66.66,0,5941.6,141756,13.1,0.15,True
db-prod-001,2026-09-03T00:00:00Z,2,0,3,56.69,61.72,0,6407.1,177488,16.4,0.15,True
db-prod-001,2026-09-03T01:00:00Z,2,1,3,49.84,64.58,0,5860.6,121084,17.5,0.15,True
db-prod-001,2026-09-03T02:00:00Z,2,2,3,47.76,57.38,0,6852.1,149213,18.7,0.15,True
db-prod-001,2026-09-03T03:00:00Z,2,3,3,47.69,66.81,0,5148.1,144502,12.2,0.15,True
db-prod-001,2026-09-03T04:00:00Z,2,4,3,55.81,61.9,0,5850.1,146349,20.7,0.15,True
db-prod-001,2026-09-03T05:00:00Z,2,5,3,56.13,71.88,0,6147.8,147614,10.5,0.15,True
db-prod-001,2026-09-03T06:00:00Z,2,6,3,55.38,58.33,0,5451.3,153251,13.2,0.15,True
db-prod-001,2026-09-03T07:00:00Z,2,7,3,43.81,60.57,0,5725.9,141913,17.5,0.15,True
db-prod-001,2026-09-03T08:00:00Z,2,8,3,56.48,77.88,0,5743.4,168269,12.8,0.15,True
db-prod-001,2026-09-03T09:00:00Z,2,9,3,60.85,81.72,0,5734.4,152911,16.5,0.15,True
db-prod-001,2026-09-03T10:00:00Z,2,10,3,56.49,79.73,0,5846.1,156129,12.5,0.15,True
db-prod-001,2026-09-03T11:00:00Z,2,11,3,57.57,79.14,0,5681.3,168434,16.4,0.15,True
db-prod-001,2026-09-03T12:00:00Z,2,12,3,51.56,74.66,0,5545.2,149534,12.2,0.15,True
db-prod-001,2026-09-03T13:00:00Z,2,13,3,58.66,78.17,0,4880.9,147190,8.6,0.15,True
db-prod-001,2026-09-03T14:00:00Z,2,14,3,58.97,78.83,0,5750.1,108787,13.4,0.15,True
db-prod-001,2026-09-03T15:00:00Z,2,15,3,68.94,75.46,0,6070.6,155744,8.6,0.15,True
db-prod-001,2026-09-03T16:00:00Z,2,16,3,65.84,77.86,0,7963.1,157624,8.7,0.15,True
db-prod-001,2026-09-03T17:00:00Z,2,17,3,70.62,75.85,0,5977.2,154309,13.7,0.15,True
db-prod-001,2026-09-03T18:00:00Z,2,18,3,59.15,78.32,0,6375.3,127242,13.8,0.15,True
db-prod-001,2026-09-03T19:00:00Z,2,19,3,56.35,75.2,0,5732.3,168857,16.1,0.15,True
db-prod-001,2026-09-03T20:00:00Z,2,20,3,58.35,80.03,0,6924.3,160282,14.5,0.15,True
db-prod-001,2026-09-03T21:00:00Z,2,21,3,51.34,63.39,0,5640.6,169438,17.2,0.15,True
db-prod-001,2026-09-03T22:00:00Z,2,22,3,47.03,62.74,0,6126.1,151376,14.7,0.15,True
db-prod-001,2026-09-03T23:00:00Z,2,23,3,49.07,69.31,0,6434.6,164781,13.6,0.15,True
db-prod-001,2026-09-04T00:00:00Z,3,0,4,43.55,66.82,0,6736.3,163140,13.2,0.15,True
db-prod-001,2026-09-04T01:00:00Z,3,1,4,46.85,56.44,0,6498.3,144112,13.6,0.15,True
db-prod-001,2026-09-04T02:00:00Z,3,2,4,51.2,62.24,0,5426.2,154860,15.3,0.15,True
db-prod-001,2026-09-04T03:00:00Z,3,3,4,33.04,62.25,0,6603.0,125542,17.3,0.15,True
db-prod-001,2026-09-04T04:00:00Z,3,4,4,50.33,69.08,0,6873.7,135766,17.8,0.15,True
db-prod-001,2026-09-04T05:00:00Z,3,5,4,46.82,67.54,0,5587.7,133405,13.2,0.15,True
db-prod-001,2026-09-04T06:00:00Z,3,6,4,45.36,58.77,0,5870.6,168346,16.1,0.15,True
db-prod-001,2026-09-04T07:00:00Z,3,7,4,45.15,55.72,0,5043.9,154050,14.8,0.15,True
db-prod-001,2026-09-04T08:00:00Z,3,8,4,55.16,84.95,0,6052.9,163670,18.8,0.15,True
db-prod-001,2026-09-04T09:00:00Z,3,9,4,57.77,79.17,0,6132.0,152997,18.8,0.15,True
db-prod-001,2026-09-04T10:00:00Z,3,10,4,65.66,78.15,0,5520.0,125176,14.6,0.15,True
db-prod-001,2026-09-04T11:00:00Z,3,11,4,62.47,72.48,0,6758.2,186175,16.8,0.15,True
db-prod-001,2026-09-04T12:00:00Z,3,12,4,62.36,76.15,0,6038.7,135721,15.8,0.15,True
db-prod-001,2026-09-04T13:00:00Z,3,13,4,55.79,78.34,0,5046.1,147671,12.4,0.15,True
db-prod-001,2026-09-04T14:00:00Z,3,14,4,59.93,84.55,0,5332.3,158348,16.5,0.15,True
db-prod-001,2026-09-04T15:00:00Z,3,15,4,54.26,81.33,0,5953.2,142933,19.0,0.15,True
db-prod-001,2026-09-04T16:00:00Z,3,16,4,55.56,71.41,0,6519.2,141246,10.4,0.15,True
db-prod-001,2026-09-04T17:00:00Z,3,17,4,47.84,75.2,0,6600.1,158276,13.6,0.15,True
db-prod-001,2026-09-04T18:00:00Z,3,18,4,59.94,81.62,0,5805.7,121953,15.6,0.15,True
db-prod-001,2026-09-04T19:00:00Z,3,19,4,64.25,74.96,0,4755.8,150516,13.0,0.15,True
db-prod-001,2026-09-04T20:00:00Z,3,20,4,64.27,73.07,0,6223.4,150884,14.0,0.15,True
db-prod-001,2026-09-04T21:00:00Z,3,21,4,48.85,59.15,0,6305.1,146900,15.5,0.15,True
db-prod-001,2026-09-04T22:00:00Z,3,22,4,45.07,63.9,0,4975.0,160719,18.5,0.15,True
db-prod-001,2026-09-04T23:00:00Z,3,23,4,46.32,64.7,0,5314.2,167958,12.9,0.15,True
db-prod-001,2026-09-05T00:00:00Z,4,0,5,46.56,59.86,0,5571.6,176024,13.3,0.15,True
db-prod-001,2026-09-05T01:00:00Z,4,1,5,49.02,58.19,0,6158.7,144064,14.0,0.15,True
db-prod-001,2026-09-05T02:00:00Z,4,2,5,47.53,60.88,0,6160.8,127282,20.3,0.15,True
db-prod-001,2026-09-05T03:00:00Z,4,3,5,48.09,63.9,0,5365.3,160390,20.1,0.15,True
db-prod-001,2026-09-05T04:00:00Z,4,4,5,49.01,69.53,0,6909.0,139004,17.3,0.15,True
db-prod-001,2026-09-05T05:00:00Z,4,5,5,50.77,63.94,0,6600.3,146272,15.4,0.15,True
db-prod-001,2026-09-05T06:00:00Z,4,6,5,38.16,58.53,0,6155.0,147212,14.8,0.15,True
db-prod-001,2026-09-05T07:00:00Z,4,7,5,54.09,55.2,0,5091.0,152153,17.3,0.15,True
db-prod-001,2026-09-05T08:00:00Z,4,8,5,61.53,78.68,0,6639.7,137041,18.1,0.15,True
db-prod-001,2026-09-05T09:00:00Z,4,9,5,64.92,76.48,0,5646.6,158697,17.6,0.15,True
db-prod-001,2026-09-05T10:00:00Z,4,10,5,70.25,81.28,0,6180.7,139055,11.1,0.15,True
db-prod-001,2026-09-05T11:00:00Z,4,11,5,64.86,78.8,0,5419.1,121952,14.2,0.15,True
db-prod-001,2026-09-05T12:00:00Z,4,12,5,60.5,72.16,0,6125.7,155834,14.4,0.15,True
db-prod-001,2026-09-05T13:00:00Z,4,13,5,58.22,81.19,0,5758.2,174831,13.2,0.15,True
